'Date';'DAX';'S+ACY-P 500'
'1995+AC0-05+AC0-30';2087.699951;514.859985
'1995+AC0-05+AC0-29';2067.399902;514.26001
'1995+AC0-05+AC0-26';2077.899902;514.710022
'1995+AC0-05+AC0-24';2105.100098;513.549988
'1995+AC0-05+AC0-23';2080.399902;512.659973
'1995+AC0-05+AC0-22';2083.199951;512.099976
'1995+AC0-05+AC0-19';2065.100098;512.890015
'1995+AC0-05+AC0-18';2087.100098;508.48999
'1995+AC0-05+AC0-17';2095.300049;505.290009
'1995+AC0-05+AC0-16';2110.5;504.920013
'1995+AC0-05+AC0-15';2086.699951;505.369995
'1995+AC0-05+AC0-12';2096.899902;506.130005
'1995+AC0-05+AC0-11';2078.100098;509.230011
'1995+AC0-05+AC0-10';2059.100098;507.170013
'1995+AC0-05+AC0-09';2039.599976;505.529999
'1995+AC0-05+AC0-08';2024.800049;507.01001
'1995+AC0-05+AC0-05';2023.800049;506.420013
'1995+AC0-05+AC0-04';2044.800049;506.079987
'1995+AC0-05+AC0-03';2028.699951;505.570007
'1995+AC0-05+AC0-02';2035.900024;505.23999
'1995+AC0-04+AC0-28';2015.900024;501.850006
'1995+AC0-04+AC0-27';2026.099976;500.709991
'1995+AC0-04+AC0-26';2029.5;502.220001
'1995+AC0-04+AC0-25';2007;503.119995
'1995+AC0-04+AC0-24';1976.199951;503.899994
'1995+AC0-04+AC0-21';1976.599976;503.200012
'1995+AC0-04+AC0-20';1956;500.970001
'1995+AC0-04+AC0-19';1951;495.950012
'1995+AC0-04+AC0-18';1965.300049;495.670013
'1995+AC0-04+AC0-13';1986.5;495.070007
'1995+AC0-04+AC0-12';1988.5;496.140015
'1995+AC0-04+AC0-11';1993.699951;495.519989
'1995+AC0-04+AC0-10';1972.300049;495.410004
'1995+AC0-04+AC0-07';1981.900024;491.880005
'1995+AC0-04+AC0-06';1979.300049;492.890015
'1995+AC0-04+AC0-05';1969.800049;490.049988
'1995+AC0-04+AC0-04';1965;489.570007
'1995+AC0-04+AC0-03';1930.800049;483.160004
'1995+AC0-03+AC0-31';1922.599976;483.140015
'1995+AC0-03+AC0-30';1918.5;482.119995
'1995+AC0-03+AC0-29';1918.900024;485.630005
'1995+AC0-03+AC0-28';1911;485.420013
'1995+AC0-03+AC0-27';1946.900024;485.130005
'1995+AC0-03+AC0-24';1925.400024;485.649994
'1995+AC0-03+AC0-23';1936.099976;487.390015
'1995+AC0-03+AC0-22';1984.099976;483.809998
'1995+AC0-03+AC0-21';1983;488.109985
'1995+AC0-03+AC0-20';1991.800049;486.910004
'1995+AC0-03+AC0-17';2005.199951;485.070007
'1995+AC0-03+AC0-16';1992.099976;482.720001
'1995+AC0-03+AC0-15';2010.099976;481.970001
'1995+AC0-03+AC0-14';2000.5;485.220001
'1995+AC0-03+AC0-13';1999.5;484.540009
'1995+AC0-03+AC0-10';1994;482.549988
'1995+AC0-03+AC0-09';2001.599976;481.649994
'1995+AC0-03+AC0-08';2025.199951;481.459991
'1995+AC0-03+AC0-07';2053.300049;480.190002
'1995+AC0-03+AC0-06';2070.300049;481.190002
'1995+AC0-03+AC0-03';2109.5;480.809998
'1995+AC0-03+AC0-02';2118.699951;481.140015
'1995+AC0-03+AC0-01';2126.199951;478.649994
'1995+AC0-02+AC0-28';2102.199951;472.790009
'1995+AC0-02+AC0-27';2099.300049;470.399994
'1995+AC0-02+AC0-24';2118.600098;470.420013
'1995+AC0-02+AC0-23';2118.199951;468.51001
'1995+AC0-02+AC0-22';2093.199951;470.390015
'1995+AC0-02+AC0-21';2097;468.320007
'1995+AC0-02+AC0-20';2101.5;467.440002
'1995+AC0-02+AC0-17';2117;465.859985
'1995+AC0-02+AC0-16';2115.699951;465.820007
'1995+AC0-02+AC0-15';2135;464.779999
'1995+AC0-02+AC0-14';2133.199951;466.950012
'1995+AC0-02+AC0-13';2117;469.709991
'1995+AC0-02+AC0-10';2130.199951;470.049988
'1995+AC0-02+AC0-09';2112.699951;469.380005
'1995+AC0-02+AC0-08';2087.600098;465.970001
'1995+AC0-02+AC0-07';2092.5;461.640015
'1995+AC0-02+AC0-06';2089.699951;461.660004
'1995+AC0-02+AC0-03';2058;461.679993
'1995+AC0-02+AC0-02';2045.300049;460.829987
'1995+AC0-02+AC0-01';2048.399902;460.679993
'1995+AC0-01+AC0-31';2021.300049;460.339996
'1995+AC0-01+AC0-30';2035;460.709991
'1995+AC0-01+AC0-27';2031.699951;459.109985
'1995+AC0-01+AC0-26';2030.699951;459.269989
'1995+AC0-01+AC0-25';2026.800049;461.170013
'1995+AC0-01+AC0-24';2018;460.859985
'1995+AC0-01+AC0-23';2026.800049;462.470001
'1995+AC0-01+AC0-20';2055.600098;459.829987
'1995+AC0-01+AC0-19';2089.399902;459.679993
'1995+AC0-01+AC0-18';2078.899902;459.609985
'1995+AC0-01+AC0-17';2083.899902;457.100006
'1995+AC0-01+AC0-16';2085.600098;457.910004
'1995+AC0-01+AC0-13';2055.600098;458.799988
'1995+AC0-01+AC0-12';2071.300049;455.339996
'1995+AC0-01+AC0-11';2061.100098;454.970001
'1995+AC0-01+AC0-10';2051.100098;450.149994
'1995+AC0-01+AC0-09';2059.199951;449.470001
'1995+AC0-01+AC0-06';2053.899902;446.959991
'1995+AC0-01+AC0-05';2062.5;445.450012
'1995+AC0-01+AC0-04';2072.300049;451.230011
'1995+AC0-01+AC0-03';2074.800049;453.109985
'1995+AC0-01+AC0-02';2079.5;453.320007
'1994+AC0-12+AC0-30';2106.600098;453.299988
'1994+AC0-12+AC0-29';2077;448.920013
'1994+AC0-12+AC0-28';2109;453.690002
'1994+AC0-12+AC0-27';2106.199951;455.170013
'1994+AC0-12+AC0-23';2094;454.160004
'1994+AC0-12+AC0-22';2100.699951;452.290009
'1994+AC0-12+AC0-21';2086.699951;449.929993
'1994+AC0-12+AC0-20';2079.899902;450.089996
'1994+AC0-12+AC0-19';2075.899902;458.299988
'1994+AC0-12+AC0-16';2070.100098;461.470001
'1994+AC0-12+AC0-15';2052.600098;463.570007
'1994+AC0-12+AC0-14';2024.800049;465.619995
'1994+AC0-12+AC0-13';2011.300049;465.029999
'1994+AC0-12+AC0-12';2024.800049;466.040009
'1994+AC0-12+AC0-09';2028.300049;462.350006
'1994+AC0-12+AC0-08';2042.199951;464.369995
'1994+AC0-12+AC0-07';2055.600098;465.399994
'1994+AC0-12+AC0-06';2046.900024;465.649994
'1994+AC0-12+AC0-05';2071.100098;463.070007
'1994+AC0-12+AC0-02';2038.5;462.279999
'1994+AC0-12+AC0-01';2046.599976;467.910004
'1994+AC0-11+AC0-30';2048.300049;466.51001
'1994+AC0-11+AC0-29';2044.300049;468.420013
'1994+AC0-11+AC0-28';2058.5;472.350006
'1994+AC0-11+AC0-25';2051.600098;473.769989
'1994+AC0-11+AC0-24';2056;465.850006
'1994+AC0-11+AC0-23';2033.300049;462.619995
'1994+AC0-11+AC0-22';2074.800049;461.529999
'1994+AC0-11+AC0-21';2105.300049;460.829987
'1994+AC0-11+AC0-18';2100.199951;464.890015
'1994+AC0-11+AC0-17';2102.699951;466.850006
'1994+AC0-11+AC0-15';2110.800049;470.279999
'1994+AC0-11+AC0-14';2089.300049;467.660004
'1994+AC0-11+AC0-11';2078.399902;468.959991
'1994+AC0-11+AC0-10';2082.399902;469.100006
'1994+AC0-11+AC0-09';2096.5;467.790009
'1994+AC0-11+AC0-08';2053.399902;465.470001
'1994+AC0-11+AC0-07';2043.5;465.790009
'1994+AC0-11+AC0-04';2067.600098;459.040009
'1994+AC0-11+AC0-03';2051.5;455.100006
'1994+AC0-11+AC0-02';2042.400024;452.359985
'1994+AC0-11+AC0-01';2069.699951;453.519989
'1994+AC0-10+AC0-31';2071.600098;454.589996
'1994+AC0-10+AC0-28';2040.300049;461.73999
'1994+AC0-10+AC0-27';2013.199951;462.709991
'1994+AC0-10+AC0-26';2020.5;462.23999
'1994+AC0-10+AC0-25';1974.599976;464.839996
'1994+AC0-10+AC0-24';2025.400024;462.049988
'1994+AC0-10+AC0-21';2022.199951;460.820007
'1994+AC0-10+AC0-20';2070;459.670013
'1994+AC0-10+AC0-19';2051.199951;461.269989
'1994+AC0-10+AC0-18';2084.800049;461.459991
'1994+AC0-10+AC0-17';2090.899902;463.359985
'1994+AC0-10+AC0-14';2105.699951;470.850006
'1994+AC0-10+AC0-13';2082.600098;471.190002
'1994+AC0-10+AC0-12';2077.600098;474.809998
'1994+AC0-10+AC0-11';2071.100098;468.799988
'1994+AC0-10+AC0-10';2024.800049;467.51001
'1994+AC0-10+AC0-07';1960.599976;466.209991
'1994+AC0-10+AC0-06';1961;468.179993
'1994+AC0-10+AC0-05';1968.699951;473.140015
'1994+AC0-10+AC0-04';1995;470.98999
'1994+AC0-09+AC0-30';2011.800049;471.859985
'1994+AC0-09+AC0-29';2043.599976;470.98999
'1994+AC0-09+AC0-28';2068.100098;473.170013
'1994+AC0-09+AC0-27';2058.699951;475.48999
'1994+AC0-09+AC0-26';2068.699951;476.070007
'1994+AC0-09+AC0-23';2089.100098;474.589996
'1994+AC0-09+AC0-22';2073;473.799988
'1994+AC0-09+AC0-21';2079.5;468.079987
'1994+AC0-09+AC0-20';2079;469.029999
'1994+AC0-09+AC0-19';2096.800049;464.51001
'1994+AC0-09+AC0-16';2118.699951;462.320007
'1994+AC0-09+AC0-15';2114;463.679993
'1994+AC0-09+AC0-14';2124.100098;463.170013
'1994+AC0-09+AC0-13';2136.100098;465.170013
'1994+AC0-09+AC0-12';2154.600098;465.01001
'1994+AC0-09+AC0-09';2185.199951;461.230011
'1994+AC0-09+AC0-08';2172.399902;461.940002
'1994+AC0-09+AC0-07';2163.800049;458.880005
'1994+AC0-09+AC0-06';2165.899902;460.299988
'1994+AC0-09+AC0-05';2174.5;457.920013
'1994+AC0-09+AC0-02';2204.699951;457.890015
'1994+AC0-09+AC0-01';2200.800049;457.089996
'1994+AC0-08+AC0-31';2212.899902;458.399994
'1994+AC0-08+AC0-30';2210.899902;461.450012
'1994+AC0-08+AC0-29';2193.199951;460.559998
'1994+AC0-08+AC0-26';2161.5;461.01001
'1994+AC0-08+AC0-25';2152.199951;458.26001
'1994+AC0-08+AC0-23';2107.899902;454.23999
'1994+AC0-08+AC0-22';2123.800049;452.570007
'1994+AC0-08+AC0-19';2149.600098;453.359985
'1994+AC0-08+AC0-18';2153.600098;454.25
'1994+AC0-08+AC0-17';2162.300049;453.109985
'1994+AC0-08+AC0-16';2143.100098;452.609985
'1994+AC0-08+AC0-15';2138.800049;451.600006
'1994+AC0-08+AC0-12';2124.699951;453.859985
'1994+AC0-08+AC0-11';2155.300049;455.220001
'1994+AC0-08+AC0-10';2160.399902;454.160004
'1994+AC0-08+AC0-09';2164.199951;453.410004
'1994+AC0-08+AC0-08';2184.699951;448.730011
'1994+AC0-08+AC0-05';2184.800049;447.950012
'1994+AC0-08+AC0-04';2183.399902;448.059998
'1994+AC0-08+AC0-03';2198.899902;449.549988
'1994+AC0-08+AC0-02';2186.399902;448.380005
'1994+AC0-08+AC0-01';2153.800049;446.130005
'1994+AC0-07+AC0-29';2146.600098;446.369995
'1994+AC0-07+AC0-28';2122.800049;446.200012
'1994+AC0-07+AC0-27';2140.399902;444.269989
'1994+AC0-07+AC0-26';2152;447.630005
'1994+AC0-07+AC0-25';2136.199951;446.070007
'1994+AC0-07+AC0-22';2150.300049;447.309998
'1994+AC0-07+AC0-21';2113.300049;442.799988
'1994+AC0-07+AC0-20';2138.699951;449.630005
'1994+AC0-07+AC0-19';2128.800049;453.089996
'1994+AC0-07+AC0-18';2098.199951;451.339996
'1994+AC0-07+AC0-15';2093.600098;455.480011
'1994+AC0-07+AC0-14';2055.600098;458.450012
'1994+AC0-07+AC0-13';2054;461.929993
'1994+AC0-07+AC0-12';2048.100098;460.609985
'1994+AC0-07+AC0-11';2065.699951;462.369995
'1994+AC0-07+AC0-08';2050.899902;459.100006
'1994+AC0-07+AC0-07';2043.900024;458.670013
'1994+AC0-07+AC0-06';2035.699951;457.859985
'1994+AC0-07+AC0-05';2032.699951;457.059998
'1994+AC0-07+AC0-01';2036.5;458.209991
'1994+AC0-06+AC0-30';2025.300049;458.880005
'1994+AC0-06+AC0-29';2046.300049;460.130005
'1994+AC0-06+AC0-28';2018.300049;457.649994
'1994+AC0-06+AC0-27';1988.599976;457.630005
'1994+AC0-06+AC0-24';2005.300049;456.5
'1994+AC0-06+AC0-23';2022.099976;457.329987
'1994+AC0-06+AC0-22';1994.400024;457.059998
'1994+AC0-06+AC0-21';1983.300049;456.339996
'1994+AC0-06+AC0-20';1968.800049;454.809998
'1994+AC0-06+AC0-17';2050.699951;453.200012
'1994+AC0-06+AC0-16';2054.899902;454.920013
'1994+AC0-06+AC0-15';2074.699951;456.480011
'1994+AC0-06+AC0-14';2074.699951;453.690002
'1994+AC0-06+AC0-13';2105.800049;449.369995
'1994+AC0-06+AC0-10';2133.100098;444.48999
'1994+AC0-06+AC0-09';2129.300049;444.140015
'1994+AC0-06+AC0-08';2145.199951;443.75
'1994+AC0-06+AC0-07';2135.100098;441.48999
'1994+AC0-06+AC0-06';2163.100098;446.01001
'1994+AC0-06+AC0-03';2148.399902;442.320007
'1994+AC0-06+AC0-01';2129.699951;447.820007
'1994+AC0-05+AC0-31';2127.699951;451.380005
'1994+AC0-05+AC0-30';2118.199951;451.720001
'1994+AC0-05+AC0-27';2141;453.029999
'1994+AC0-05+AC0-26';2130.300049;453.019989
'1994+AC0-05+AC0-25';2158.800049;450.910004
'1994+AC0-05+AC0-24';2198.699951;449.100006
'1994+AC0-05+AC0-20';2249.699951;451.869995
'1994+AC0-05+AC0-19';2247.800049;452.709991
'1994+AC0-05+AC0-18';2267.399902;447.630005
'1994+AC0-05+AC0-17';2259.699951;448.730011
'1994+AC0-05+AC0-16';2271.100098;441.959991
'1994+AC0-05+AC0-13';2258.800049;442.540009
'1994+AC0-05+AC0-11';2243.600098;442.459991
'1994+AC0-05+AC0-10';2235.199951;446.179993
'1994+AC0-05+AC0-09';2218.899902;446.380005
'1994+AC0-05+AC0-06';2237;446.26001
'1994+AC0-05+AC0-05';2235.800049;447.570007
'1994+AC0-05+AC0-04';2249;449.869995
'1994+AC0-05+AC0-03';2252.300049;447.100006
'1994+AC0-05+AC0-02';2268.699951;450.880005
'1994+AC0-04+AC0-29';2246;448.049988
'1994+AC0-04+AC0-28';2251.199951;448.290009
'1994+AC0-04+AC0-27';2253.600098;438.920013
'1994+AC0-04+AC0-26';2243.199951;445.769989
'1994+AC0-04+AC0-25';2202.199951;445.549988
'1994+AC0-04+AC0-22';2213.899902;452.480011
'1994+AC0-04+AC0-21';2197;460
'1994+AC0-04+AC0-20';2182.600098;460.579987
'1994+AC0-04+AC0-19';2172.399902;464.350006
'1994+AC0-04+AC0-18';2228.800049;468.540009
'1994+AC0-04+AC0-15';2200.399902;468.799988
'1994+AC0-04+AC0-14';2198.699951;468.540009
'1994+AC0-04+AC0-13';2209.199951;471.059998
'1994+AC0-04+AC0-12';2210.600098;470.899994
'1994+AC0-04+AC0-11';2225.300049;469.420013
'1994+AC0-04+AC0-08';2203.399902;467.01001
'1994+AC0-04+AC0-07';2201.399902;467.390015
'1994+AC0-04+AC0-06';2191.199951;466.440002
'1994+AC0-04+AC0-05';2158.300049;463.899994
'1994+AC0-03+AC0-31';2133.100098;467.059998
'1994+AC0-03+AC0-30';2147.5;465.880005
'1994+AC0-03+AC0-29';2168.399902;466.910004
'1994+AC0-03+AC0-28';2161.399902;464.73999
'1994+AC0-03+AC0-25';2130.100098;463.01001
'1994+AC0-03+AC0-24';2161.699951;464.809998
'1994+AC0-03+AC0-23';2161.100098;464.440002
'1994+AC0-03+AC0-22';2141.300049;467.140015
'1994+AC0-03+AC0-21';2131.300049;466.070007
'1994+AC0-03+AC0-18';2155.600098;464.26001
'1994+AC0-03+AC0-17';2175.100098;470.690002
'1994+AC0-03+AC0-16';2172.699951;471.459991
'1994+AC0-03+AC0-15';2165.600098;467.690002
'1994+AC0-03+AC0-14';2145.199951;470.339996
'1994+AC0-03+AC0-11';2103.5;472.790009
'1994+AC0-03+AC0-10';2141.100098;472.519989
'1994+AC0-03+AC0-09';2115.100098;470.230011
'1994+AC0-03+AC0-08';2124;470.179993
'1994+AC0-03+AC0-07';2109;468.929993
'1994+AC0-03+AC0-04';2060.100098;472.769989
'1994+AC0-03+AC0-03';2038;471.049988
'1994+AC0-03+AC0-02';2020.300049;471.76001
'1994+AC0-03+AC0-01';2067.100098;469.809998
'1994+AC0-02+AC0-28';2091.600098;480.709991
1994+AC0-02+AC0-25';2075;482
'1994+AC0-02+AC0-24';2090.300049;479.619995
'1994+AC0-02+AC0-23';2127.699951;481.609985
'1994+AC0-02+AC0-22';2107.600098;478.700012
'1994+AC0-02+AC0-21';2119.5;477.049988
'1994+AC0-02+AC0-18';2152;473.200012
'1994+AC0-02+AC0-17';2128.699951;470.920013
'1994+AC0-02+AC0-16';2136.600098;471.970001
'1994+AC0-02+AC0-15';2115.600098;474.720001
'1994+AC0-02+AC0-14';2116;474.980011
'1994+AC0-02+AC0-11';2090.600098;474.299988
'1994+AC0-02+AC0-10';2119;474.25
'1994+AC0-02+AC0-09';2085.300049;473.299988
'1994+AC0-02+AC0-08';2107.199951;474.910004
'1994+AC0-02+AC0-07';2079.399902;472.470001
'1994+AC0-02+AC0-04';2138.300049;474.170013
'1994+AC0-02+AC0-03';2151.699951;474.130005
'1994+AC0-02+AC0-02';2184;475.269989
'1994+AC0-02+AC0-01';2179.699951;469.899994
'1994+AC0-01+AC0-31';2177.5;467.119995
'1994+AC0-01+AC0-28';2133.5;467.549988
'1994+AC0-01+AC0-27';2125.100098;466.890015
'1994+AC0-01+AC0-26';2119.199951;465.440002
'1994+AC0-01+AC0-25';2126.800049;466.450012
'1994+AC0-01+AC0-24';2080;468.640015
'1994+AC0-01+AC0-21';2075.600098;470.579987
'1994+AC0-01+AC0-20';2116.199951;470.940002
'1994+AC0-01+AC0-19';2134.399902;470.540009
'1994+AC0-01+AC0-18';2113.800049;467.380005
'1994+AC0-01+AC0-17';2137.399902;467.320007
'1994+AC0-01+AC0-14';2141.800049;465.299988
'1994+AC0-01+AC0-13';2164.699951;465.850006
'1994+AC0-01+AC0-12';2209.199951;466.380005
'1994+AC0-01+AC0-11';2228.800049;463.339996
'1994+AC0-01+AC0-10';2233.800049;461.839996
'1994+AC0-01+AC0-07';2211.600098;463.059998
'1994+AC0-01+AC0-06';2220.199951;465.700012
'1994+AC0-01+AC0-05';2233.399902;463.929993
'1994+AC0-01+AC0-04';2253.600098;464.179993
'1994+AC0-01+AC0-03';2268;466.290009
'1993+AC0-12+AC0-30';2266.699951;466.76001
'1993+AC0-12+AC0-29';2214.699951;466.429993
'1993+AC0-12+AC0-28';2242.800049;464.890015
'1993+AC0-12+AC0-27';2254;463.109985
'1993+AC0-12+AC0-23';2222.800049;461.890015
'1993+AC0-12+AC0-22';2197.5;461.790009
'1993+AC0-12+AC0-21';2182.899902;461.899994
'1993+AC0-12+AC0-20';2178.199951;463.059998
'1993+AC0-12+AC0-17';2151;462.359985
'1993+AC0-12+AC0-16';2137.5;461.029999
'1993+AC0-12+AC0-15';2110.699951;459.130005
'1993+AC0-12+AC0-14';2150;462.600006
'1993+AC0-12+AC0-13';2172.800049;463.619995
'1993+AC0-12+AC0-10';2161.100098;464.809998
'1993+AC0-12+AC0-09';2175.800049;466.73999
'1993+AC0-12+AC0-08';2148.100098;463.75
'1993+AC0-12+AC0-07';2115.5;465.390015
'1993+AC0-12+AC0-06';2118.800049;462.640015
'1993+AC0-12+AC0-03';2120.600098;463.720001
'1993+AC0-12+AC0-02';2110.5;460.329987
'1993+AC0-12+AC0-01';2089.899902;460.209991
'1993+AC0-11+AC0-30';2057.800049;459.570007
'1993+AC0-11+AC0-29';2043.400024;457.48999
'1993+AC0-11+AC0-26';2047.199951;463.019989
'1993+AC0-11+AC0-25';2047.699951;468.440002
'1993+AC0-11+AC0-24';2029.599976;469.100006
'1993+AC0-11+AC0-23';2027.400024;467.829987
'1993+AC0-11+AC0-22';2030;467.730011
'1993+AC0-11+AC0-19';2077.399902;464.609985
'1993+AC0-11+AC0-18';2085.300049;464.299988
'1993+AC0-11+AC0-16';2071.699951;464.200012
'1993+AC0-11+AC0-15';2049.100098;463.269989
'1993+AC0-11+AC0-12';2015;465.359985
'1993+AC0-11+AC0-11';2023.300049;466.070007
'1993+AC0-11+AC0-10';2023.800049;466.209991
'1993+AC0-11+AC0-09';2022.800049;468.450012
'1993+AC0-11+AC0-08';2010.800049;469.5
'1993+AC0-11+AC0-05';2012.599976;466.829987
'1993+AC0-11+AC0-04';2062.600098;461.48999
'1993+AC0-11+AC0-03';2084.399902;461.119995
'1993+AC0-11+AC0-02';2095.600098;460.880005
'1993+AC0-11+AC0-01';2062.100098;460.309998
'1993+AC0-10+AC0-29';2069;459.179993
'1993+AC0-10+AC0-28';2038.5;460.73999
'1993+AC0-10+AC0-27';2043.099976;461.200012
'1993+AC0-10+AC0-26';2058.699951;461.339996
'1993+AC0-10+AC0-25';2074.399902;461.279999
'1993+AC0-10+AC0-22';2066.199951;458.929993
'1993+AC0-10+AC0-21';2034.699951;460.109985
'1993+AC0-10+AC0-20';2042.599976;461.529999
'1993+AC0-10+AC0-19';2026.800049;461.799988
'1993+AC0-10+AC0-18';2033.300049;457.630005
'1993+AC0-10+AC0-15';2015;457.73999
'1993+AC0-10+AC0-14';1990.099976;456.200012
'1993+AC0-10+AC0-13';2001.5;452.950012
'1993+AC0-10+AC0-12';1998.599976;455.049988
'1993+AC0-10+AC0-11';2011;458.829987
'1993+AC0-10+AC0-08';2005;459.429993
'1993+AC0-10+AC0-07';1997;461.600006
'1993+AC0-10+AC0-06';1987.099976;459.899994
'1993+AC0-10+AC0-05';1972.699951;462.059998
'1993+AC0-10+AC0-04';1923.699951;461.720001
'1993+AC0-10+AC0-01';1912.099976;457.5
'1993+AC0-09+AC0-30';1915.699951;456.649994
'1993+AC0-09+AC0-29';1907.699951;458.519989
'1993+AC0-09+AC0-28';1913.599976;461.339996
'1993+AC0-09+AC0-27';1912.199951;461.299988
'1993+AC0-09+AC0-24';1885.900024;463.149994
'1993+AC0-09+AC0-23';1916.5;463.559998
'1993+AC0-09+AC0-22';1893;461.899994
'1993+AC0-09+AC0-21';1925.900024;460.540009
'1993+AC0-09+AC0-20';1912.800049;461.040009
'1993+AC0-09+AC0-17';1882;460.130005
'1993+AC0-09+AC0-16';1855.699951;459.769989
'1993+AC0-09+AC0-15';1860.400024;455.230011
'1993+AC0-09+AC0-14';1880.599976;456.160004
'1993+AC0-09+AC0-13';1872.599976;456.429993
'1993+AC0-09+AC0-10';1861.400024;456.040009
'1993+AC0-09+AC0-09';1880.800049;453.130005
'1993+AC0-09+AC0-08';1885.300049;452.380005
'1993+AC0-09+AC0-07';1886;450.140015
'1993+AC0-09+AC0-06';1910.300049;448.959991
'1993+AC0-09+AC0-03';1925.199951;450.459991
'1993+AC0-09+AC0-02';1925.599976;449.450012
'1993+AC0-09+AC0-01';1918.599976;450.720001
'1993+AC0-08+AC0-31';1944.900024;448.679993
'1993+AC0-08+AC0-30';1921.900024;448.130005
'1993+AC0-08+AC0-27';1904.599976;448.540009
'1993+AC0-08+AC0-26';1901.199951;449.269989
'1993+AC0-08+AC0-25';1917.800049;450.149994
'1993+AC0-08+AC0-24';1897.699951;448.130005
'1993+AC0-08+AC0-23';1888.300049;450.23999
'1993+AC0-08+AC0-20';1922.699951;447.190002
'1993+AC0-08+AC0-19';1939;448.23999
'1993+AC0-08+AC0-18';1935.699951;449.089996
'1993+AC0-08+AC0-17';1910.199951;447.100006
'1993+AC0-08+AC0-16';1912.199951;444.51001
'1993+AC0-08+AC0-13';1906.599976;447.179993
'1993+AC0-08+AC0-12';1905;447.309998
'1993+AC0-08+AC0-11';1865.800049;446.029999
'1993+AC0-08+AC0-10';1865.199951;445.75
'1993+AC0-08+AC0-09';1872.300049;449.220001
'1993+AC0-08+AC0-06';1869.400024;450.079987
'1993+AC0-08+AC0-05';1860.699951;448.089996
'1993+AC0-08+AC0-04';1860.599976;448.980011
'1993+AC0-08+AC0-03';1843.400024;448.109985
'1993+AC0-08+AC0-02';1815.099976;448.640015
'1993+AC0-07+AC0-30';1803.199951;442.829987
'1993+AC0-07+AC0-29';1833.699951;441.429993
'1993+AC0-07+AC0-28';1833.900024;445.839996
'1993+AC0-07+AC0-27';1845.199951;449.019989
'1993+AC0-07+AC0-26';1854.5;450.529999
'1993+AC0-07+AC0-23';1830.800049;450.690002
'1993+AC0-07+AC0-22';1823.5;451.850006
'1993+AC0-07+AC0-21';1823.800049;447.600006
'1993+AC0-07+AC0-20';1839;446.619995
'1993+AC0-07+AC0-19';1836.300049;443.190002
'1993+AC0-07+AC0-16';1813.5;445.929993
'1993+AC0-07+AC0-15';1807.699951;446.220001
'1993+AC0-07+AC0-14';1811.599976;443.679993
'1993+AC0-07+AC0-13';1807.199951;448.540009
'1993+AC0-07+AC0-12';1818.199951;447.429993
'1993+AC0-07+AC0-09';1797.400024;446.269989
'1993+AC0-07+AC0-08';1783.699951;447.709991
'1993+AC0-07+AC0-07';1719.800049;447.26001
'1993+AC0-07+AC0-06';1700.900024;445.380005
'1993+AC0-07+AC0-05';1692.199951;445.779999
'1993+AC0-07+AC0-02';1697.800049;444.709991
'1993+AC0-07+AC0-01';1706.599976;447.690002
'1993+AC0-06+AC0-30';1697.599976;450.059998
'1993+AC0-06+AC0-29';1708.300049;452.48999
'1993+AC0-06+AC0-28';1707.199951;453.850006
'1993+AC0-06+AC0-25';1695.199951;453.829987
'1993+AC0-06+AC0-24';1686.300049;450.190002
'1993+AC0-06+AC0-23';1699.400024;452.410004
'1993+AC0-06+AC0-22';1698.099976;453.440002
'1993+AC0-06+AC0-21';1689.800049;448.850006
'1993+AC0-06+AC0-18';1686.900024;448
'1993+AC0-06+AC0-17';1692.300049;445.839996
'1993+AC0-06+AC0-16';1689.599976;450.589996
'1993+AC0-06+AC0-15';1684.099976;447.570007
'1993+AC0-06+AC0-14';1692;440.320007
'1993+AC0-06+AC0-11';1681;440.369995
'1993+AC0-06+AC0-09';1673.099976;439.559998
'1993+AC0-06+AC0-08';1661.599976;439.230011
'1993+AC0-06+AC0-07';1655.599976;444.799988
'1993+AC0-06+AC0-04';1637.900024;444.359985
'1993+AC0-06+AC0-03';1629.599976;442.799988
'1993+AC0-06+AC0-02';1625.199951;442.309998
'1993+AC0-06+AC0-01';1619.900024;443.26001
'1993+AC0-05+AC0-28';1631.900024;444.519989
'1993+AC0-05+AC0-27';1634.5;444.049988
'1993+AC0-05+AC0-26';1622;442.459991
'1993+AC0-05+AC0-25';1618.199951;440.190002
'1993+AC0-05+AC0-24';1603.099976;438.890015
