1623,3	1993	5	6
1611,9	1993	5	7
1609	1993	5	10
1616,2	1993	5	11
1629,5	1993	5	12
1639,8	1993	5	13
1634,5	1993	5	14
1627,9	1993	5	17
1628,5	1993	5	18
1617,4	1993	5	19
1610,6	1993	5	21
1603,1	1993	5	24
1618,2	1993	5	25
1622	1993	5	26
1634,5	1993	5	27
1631,9	1993	5	28
1619,9	1993	6	1
1625,2	1993	6	2
1629,6	1993	6	3
1637,9	1993	6	4
1655,6	1993	6	7
1661,6	1993	6	8
1673,1	1993	6	9
1681	1993	6	11
1692	1993	6	14
1684,1	1993	6	15
1689,6	1993	6	16
1692,3	1993	6	17
1686,9	1993	6	18
1689,8	1993	6	21
1698,1	1993	6	22
1699,4	1993	6	23
1686,3	1993	6	24
1695,2	1993	6	25
1707,2	1993	6	28
1708,3	1993	6	29
1697,6	1993	6	30
1706,6	1993	7	1
1697,8	1993	7	2
1692,2	1993	7	5
1700,9	1993	7	6
1719,8	1993	7	7
1783,7	1993	7	8
1797,4	1993	7	9
1818,2	1993	7	12
1807,2	1993	7	13
1811,6	1993	7	14
1807,7	1993	7	15
1813,5	1993	7	16
1836,3	1993	7	19
1839	1993	7	20
1823,8	1993	7	21
1823,5	1993	7	22
1830,8	1993	7	23
1854,5	1993	7	26
1845,2	1993	7	27
1833,9	1993	7	28
1833,7	1993	7	29
1803,2	1993	7	30
1815,1	1993	8	2
1843,4	1993	8	3
1860,6	1993	8	4
1860,7	1993	8	5
1869,4	1993	8	6
1872,3	1993	8	9
1865,2	1993	8	10
1865,8	1993	8	11
1905	1993	8	12
1906,6	1993	8	13
1912,2	1993	8	16
1910,2	1993	8	17
1935,7	1993	8	18
1939	1993	8	19
1922,7	1993	8	20
1888,3	1993	8	23
1897,7	1993	8	24
1917,8	1993	8	25
1901,2	1993	8	26
1904,6	1993	8	27
1921,9	1993	8	30
1944,9	1993	8	31
1918,6	1993	9	1
1925,6	1993	9	2
1925,2	1993	9	3
1910,3	1993	9	6
1886	1993	9	7
1885,3	1993	9	8
1880,8	1993	9	9
1861,4	1993	9	10
1872,6	1993	9	13
1880,6	1993	9	14
1860,4	1993	9	15
1855,7	1993	9	16
1882	1993	9	17
1912,8	1993	9	20
1925,9	1993	9	21
1893	1993	9	22
1916,5	1993	9	23
1885,9	1993	9	24
1912,2	1993	9	27
1913,6	1993	9	28
1907,7	1993	9	29
1915,7	1993	9	30
1912,1	1993	10	1
1923,7	1993	10	4
1972,7	1993	10	5
1987,1	1993	10	6
1997	1993	10	7
2005	1993	10	8
2011	1993	10	11
1998,6	1993	10	12
2001,5	1993	10	13
1990,1	1993	10	14
2015	1993	10	15
2033,3	1993	10	18
2026,8	1993	10	19
2042,6	1993	10	20
2034,7	1993	10	21
2066,2	1993	10	22
2074,4	1993	10	25
2058,7	1993	10	26
2043,1	1993	10	27
2038,5	1993	10	28
2069	1993	10	29
2062,1	1993	11	1
2095,6	1993	11	2
2084,4	1993	11	3
2062,6	1993	11	4
2012,6	1993	11	5
2010,8	1993	11	8
2022,8	1993	11	9
2023,8	1993	11	10
2023,3	1993	11	11
2015	1993	11	12
2049,1	1993	11	15
2071,7	1993	11	16
2085,3	1993	11	18
2077,4	1993	11	19
2030	1993	11	22
2027,4	1993	11	23
2029,6	1993	11	24
2047,7	1993	11	25
2047,2	1993	11	26
2043,4	1993	11	29
2057,8	1993	11	30
